No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2318,2013,6,5,13,169,111,3,74,2200,13,19.3,1004.2,17.8,0,3,0.2,5
2319,2013,6,5,14,191,147,3,78,2100,9,19.2,1004,17.9,0,5,0.1,5
2320,2013,6,5,15,200,154,3,77,2299,10,19.3,1003.6,18.1,0.1,3,0.2,5
2321,2013,6,5,16,200,179,3,77,2299,10,19,1003.7,17.8,0.1,0,1.2,5
2322,2013,6,5,17,201,143,3,79,1899,8,19,1003.6,17.8,0,0,1.1,5
2323,2013,6,5,18,180,139,3,78,2000,3,19,1003.9,17.5,0,0,0,5
2324,2013,6,5,19,207,139,3,82,2000,2,19,1003.8,17.5,0,1,0,5
2325,2013,6,5,20,226,195,3,81,2200,2,18.9,1004.5,17.4,0,1,0.2,5
2326,2013,6,5,21,223,240,3,83,2500,2,18.9,1004.6,17.7,0,3,0,5
2328,2013,6,5,23,233,278,3,72,2200,3,18.9,1005.3,17.6,0,3,0,5
2329,2013,6,6,0,223,182,5,68,2299,8,18.6,1004.6,17.6,0,3,0.6,5
2330,2013,6,6,1,205,219,5,66,2299,8,18.4,1003.7,17.4,0,3,0.1,5
2331,2013,6,6,2,222,219,4,61,2200,4,18.4,1002.9,17.2,0,3,0.1,5
2332,2013,6,6,3,196,204,3,57,2200,4,18.5,1003,17.2,0,2,1.2,5
2333,2013,6,6,4,201,212,3,62,2200,3,18.2,1003.1,17.2,0,9,0.5,5
2334,2013,6,6,5,207,213,3,54,1899,4,18.2,1003.6,17.4,0.1,0,0.5,5
2335,2013,6,6,6,190,155,3,54,2100,2,18.2,1004,17.4,0.2,2,0.5,5
2336,2013,6,6,7,183,139,3,58,2200,2,18.2,1004,17.6,0.1,4,0.7,5
2337,2013,6,6,8,155,112,3,56,2299,2,18.5,1003.4,17.7,0,1,0.4,5
2338,2013,6,6,9,135,82,3,58,2399,2,18.8,1003.6,17.8,0,1,0.5,5
2339,2013,6,6,10,140,87,3,67,2500,2,18.9,1003.5,17.7,0,14,0.5,5
2340,2013,6,6,11,128,72,3,72,2600,2,18.9,1003.1,18.1,0,7,0.8,5
2341,2013,6,6,12,110,119,3,72,2799,2,19.6,1002.7,18.4,0.1,1,0.4,5
2342,2013,6,6,13,114,59,3,70,2600,2,19.8,1002.3,18.1,0,5,0.5,5
2343,2013,6,6,14,105,48,3,71,2799,3,20.1,1001.9,18.2,0,3,0.7,5
2344,2013,6,6,15,96,101,3,72,3000,5,20.3,1001.2,18.1,0,3,0.4,5
2345,2013,6,6,16,154,102,3,80,3000,5,20.6,1000.8,18.4,0,3,0.4,5
2346,2013,6,6,17,147,149,3,89,3100,5,20.4,1001.2,18.3,0,1,0.6,5
2347,2013,6,6,18,193,150,3,95,3100,2,20,1001.5,18.3,0,15,0.6,5
2348,2013,6,6,19,194,152,3,102,3100,2,19.9,1001.8,18.2,0,5,0.1,5
2349,2013,6,6,20,182,141,3,96,2899,2,20,1002.1,18.3,0,5,0.2,5
2350,2013,6,6,21,165,111,3,95,2899,2,20,1001.6,18.3,0,3,0,5
2351,2013,6,6,22,177,124,3,88,2899,2,20.2,1001.6,18.7,0,9,0.6,5
2352,2013,6,6,23,185,121,3,86,2700,2,20.2,1001,18.7,0,3,0,5
2353,2013,6,7,0,189,131,3,79,2700,2,20.2,1000.6,18.7,0,3,0.2,5
2354,2013,6,7,1,184,144,3,76,2899,2,20.3,1000.5,18.8,0,3,0,5
2355,2013,6,7,2,199,152,3,84,2799,2,20.4,1000,18.7,0,3,0.1,5
2356,2013,6,7,3,206,153,3,76,2700,2,20.6,999.6,18.7,0,4,0.4,5
2357,2013,6,7,4,213,175,3,67,2399,5,20.7,1000,18.6,0,1,0.6,5
2358,2013,6,7,5,202,167,4,66,2299,4,20.7,1000.1,18.8,0,4,0.1,5
2359,2013,6,7,6,194,168,6,69,2299,2,20.5,1000.4,18.6,0,4,0.4,5
2360,2013,6,7,7,189,150,6,67,2299,2,20.2,1000.4,18.5,0.7,2,0.9,5
2361,2013,6,7,8,172,136,7,66,2299,2,19.6,1001.1,18.8,9.3,3,0.5,5
2362,2013,6,7,9,145,152,6,62,2500,2,19.4,1000.4,18.7,6.8,4,0.5,5
2363,2013,6,7,10,131,152,5,60,2600,2,19.6,1001.3,18.9,0.4,6,0.5,5
2364,2013,6,7,11,131,70,5,65,2899,2,19.8,1001.7,19,0.3,4,0.4,5
2365,2013,6,7,12,33.8,16,5,71,2899,2,20.1,1001.3,19.3,0.6,2,0.7,5
2366,2013,6,7,13,46.2,63,4,73,3000,2,20.3,1000.8,19.3,0.1,1,0.8,5
2367,2013,6,7,14,54,89,4,78,3000,2,20.4,1000.8,19.2,0,13,0.6,5
2368,2013,6,7,15,87.8,104,5,74,2899,2,20.5,1000.3,19.3,0,5,0.7,5
2369,2013,6,7,16,130.6,138,6,75,2600,2,20.6,1000.2,19.1,0,3,0.7,5
2370,2013,6,7,17,127.4,137,8,79,2600,2,20.5,1000.5,18.8,0,3,0,5
2371,2013,6,7,18,174.6,163,7,84,2799,2,20.2,1000.7,18.7,0,14,1,5
2372,2013,6,7,19,141,162,7,88,2700,2,20.2,1001.3,18.5,0,14,0.5,5
2373,2013,6,7,20,139.4,147,7,85,2600,2,20.1,1001.8,18.8,0,7,0,5
2374,2013,6,7,21,164,168,7,82,2500,2,20.2,1001.8,18.9,0,1,0.1,5
2375,2013,6,7,22,128.6,143,6,83,2500,2,20.2,1001.9,18.7,0,3,0.2,5
2376,2013,6,7,23,139.8,147,6,86,2399,2,20.1,1001.5,18.4,0,5,0.9,5
2377,2013,6,8,0,124.2,139,5,81,2200,2,20.2,1001.2,18.5,0,5,0.2,5
2378,2013,6,8,1,113.8,134,6,67,2000,4,19.6,1000.8,18.8,8.4,3,0.4,5
2379,2013,6,8,2,102.4,128,5,55,2000,5,19.4,1000.5,18.7,2.1,6,0,5
2380,2013,6,8,3,58.6,63,3,40,1700,17,19.4,1000.3,18.7,0,13,0.6,5
2381,2013,6,8,4,66.2,67,3,38,1600,16,19.4,1000,18.7,0,2,0.8,5
2382,2013,6,8,5,48,48,3,43,1800,10,19.6,1000,18.9,0,11,0,5
2383,2013,6,8,6,69,64,3,46,2100,8,19.7,1000.4,19,0,3,0,5
2384,2013,6,8,7,55.2,67,3,56,2000,2,19.8,1000.5,19.1,0,3,0.1,5
2385,2013,6,8,8,98.4,103,4,69,2299,2,19.9,1000.6,19.1,0,3,0,5
2386,2013,6,8,9,132.4,128,6,74,2500,2,20,1000.8,19.2,0,0,0.1,5
2387,2013,6,8,10,152.2,173,6,87,3000,2,20.5,1000.8,19.5,0,1,0.2,5
2388,2013,6,8,11,149.8,159,5,89,3299,2,20.4,1000.8,19.4,0,5,0.4,5
2389,2013,6,8,12,203.4,227,7,94,3200,2,20.2,1000.7,19,0,4,0.4,5
2390,2013,6,8,13,178,256,6,96,3299,2,20.4,1000.2,19.4,0,5,0.7,5
2391,2013,6,8,14,244.6,252,5,96,3399,2,20.4,999.8,19.2,0,4,0.5,5
2392,2013,6,8,15,35.4,101.4,6,95,3299,2,20.4,999.3,19.1,0,5,0.1,5
2393,2013,6,8,16,35.2,647,5,99,3700,2,20.4,998.6,19.2,0,3,0.1,5
2394,2013,6,8,17,146,284,4,101,3799,2,20.6,998.9,19.4,0,8,0.6,5
2395,2013,6,8,18,207.6,322,4,99,3799,2,20.7,998.7,19.7,0,3,0.8,5
2396,2013,6,8,19,166,274,3,90,3799,2,20.6,999.3,19.6,0,3,0.2,5
2397,2013,6,8,20,210.8,226,3,83,3600,2,20.6,999.8,19.6,0,6,0.8,5
2398,2013,6,8,21,143.6,183,3,80,3600,2,20.5,1000.1,19.7,0,3,0.1,5
2399,2013,6,8,22,154,178,3,76,3600,2,20.7,1000.1,19.9,0,0,0.7,5
2400,2013,6,8,23,137.8,181,3,74,3600,2,20.6,999.7,19.8,0,4,0.2,5
2401,2013,6,9,0,183.4,165,3,67,3600,2,20.6,999.7,19.9,0,9,0.1,5
2402,2013,6,9,1,147.8,153,3,64,3500,2,20.5,999.2,19.8,0,3,0,5
2403,2013,6,9,2,137.6,149,3,56,2799,2,20.4,999,19.7,0,3,0,5
2404,2013,6,9,3,96.6,112,3,61,1380,14,20.4,999.2,19.7,0,0,0.5,5
2405,2013,6,9,4,93,123,3,62,1600,2,20.5,999.4,19.8,0,1,0.4,5
2406,2013,6,9,5,131.2,130,3,63,2200,2,20.1,999.9,19.3,0.1,4,0,5
2407,2013,6,9,6,65.2,91,3,56,1899,2,19.1,1000.8,17.4,0.3,1,0.7,5
2408,2013,6,9,7,31.8,6,3,53,1600,9,18.7,1001.7,16.1,0.3,3,2.2,5
2409,2013,6,9,8,9.4,6,3,43,900,25,18.1,1002.5,16.1,0.6,4,0.7,5
2410,2013,6,9,9,13.2,6,3,38,700,30,17.9,1003,14.8,1.1,2,1.1,5
2411,2013,6,9,10,15,6,3,38,540,48.4092,18.3,1003.5,14.2,0.3,3,1.8,5
2412,2013,6,9,11,40.8,50,3.2,24.8413,580,60.8328,17.5,1004.3,14,1.2,7,1.8,5
2413,2013,6,9,12,27.8,34,3,32,600,52,17.1,1004.3,14.2,1.8,3,1.8,5
2414,2013,6,9,13,14.8,6,3,28,500,59,17.1,1004.5,14,1.9,15,1,5
2415,2013,6,9,14,5.4,6,3,23,400,69,17.1,1004.8,14.4,1.7,7,1.1,5
2416,2013,6,9,15,6,6,3,26,400,63,17.2,1004.3,15.2,1.2,5,0.7,5
2417,2013,6,9,16,11.4,6,3,26,500,59,17.3,1004.4,15.3,0.4,14,0.5,5
2418,2013,6,9,17,16.8,6,3,37,600,46,17.2,1004.6,15.4,0.3,2,0.8,5
2419,2013,6,9,18,15,15,3,40,600,44,17.2,1004.9,15.7,0.1,1,0.7,5
2420,2013,6,9,19,14,31,3,63,800,21,16.7,1004.5,15.6,0.1,14,0.8,5
2421,2013,6,9,20,10,19,3,70,800,14,16.5,1005.3,15.4,0,13,1,5
2422,2013,6,9,21,4,20,3,45,600,28,16.7,1005.2,15.7,0,2,0.5,5
2423,2013,6,9,22,30.8,21.6,3,30,500,39,16.7,1005.5,15.7,0,3,0,5
2424,2013,6,9,23,2,2,3,28,500,35,16.7,1005.4,15.9,0,3,0,5
2425,2013,6,10,0,12,32,3,49,900,8,16.5,1005.5,15.7,0,15,0.7,5
2426,2013,6,10,1,16,21,3,57,900,2,16.4,1005.7,15.6,0,13,0,5
2427,2013,6,10,2,11,21,3,49,900,2,16.1,1005.6,15.3,0,13,0.6,5
2428,2013,6,10,3,3,21,3,39,700,3,16,1005.8,15.2,0,13,0,5
2429,2013,6,10,4,13,14,3,40,700,2,16,1005.9,15.2,0,3,0,5
2430,2013,6,10,5,4,14,3,35,600,2,16.1,1006.5,15.5,0.1,3,0,5
2431,2013,6,10,6,12,9,3,35,800,2,16.6,1006.5,16,0,7,0.5,5
2432,2013,6,10,7,6.8,14,3,39,900,2,17.3,1006.8,16,0,0,1.1,5
2433,2013,6,10,8,15,14,3,42,800,5,19.5,1006.7,16.7,0,9,0.9,5
2434,2013,6,10,9,3,35,3,51,900,10,21.9,1006.4,15,0,15,1,5
2435,2013,6,10,10,28,36,3,48,600,61,23.8,1006,14.8,0,12,1.2,5
2436,2013,6,10,11,5,5,3,27,400,106,24.9,1005.5,13.8,0,7,0.5,5
2437,2013,6,10,12,8.6,6,3,28,400,118,26.4,1004.6,13.2,0,9,1.6,5
2438,2013,6,10,13,11,7,3,27,400,131,26.4,1004.3,10.5,0,4,0.8,5
2439,2013,6,10,14,8.6,7,3,25,400,130,26.2,1003.6,9.5,0,4,0.7,5
2440,2013,6,10,15,38.8,58,3,22,400,106,26.1,1003.3,9.9,0,10,0.7,5
2441,2013,6,10,16,56,56,3,27,400,96,24.3,1003.3,14.7,0,12,1.5,5
2442,2013,6,10,17,27,342,3,32,400,126,23.3,1003.3,14.6,0,12,0.9,5
2443,2013,6,10,18,21,53,3,32,500,126,22.5,1003.4,15.1,0,15,0.7,5
2444,2013,6,10,19,32,78,3,46,600,92,21.4,1003.4,15.5,0,15,1.2,5
2445,2013,6,10,20,27,86,3,64,700,66,20.6,1003.8,15.4,0,12,0.5,5
2446,2013,6,10,21,34,88,3,74,700,45,20.2,1003.8,15.6,0,13,0.7,5
2447,2013,6,10,22,34,83,3,80,800,33,19.7,1003.2,15.8,0,15,0.5,5
2448,2013,6,10,23,34,106,3,96,800,14,18.9,1003,15.9,0,15,0,5
2449,2013,6,11,0,30,149,3,101,800,2,18.3,1002.5,16.1,0,13,0.4,5
2450,2013,6,11,1,19,52,3,85,800,2,17.8,1002.3,16.1,0,13,0,5
2451,2013,6,11,2,19,79,3,82,900,2,17.6,1001.9,15.9,0,3,0.1,5
2452,2013,6,11,3,27,79,3,61,700,18,17.4,1001.5,15.9,0,3,0,5
2453,2013,6,11,4,40,65,3,55,700,18,16.8,1001.9,15.7,0,13,0.6,5
2454,2013,6,11,5,32,88,3,79,900,2,16.8,1001.9,15.8,0,15,0.1,5
2455,2013,6,11,6,55.2,78,3,78,1000,3,17.7,1002,15.7,0,3,0,5
2456,2013,6,11,7,16,79,3,53,800,18,19.2,1002.1,15.5,0,14,0.4,5
2457,2013,6,11,8,52,104,3,55,700,20,20.6,1001.5,15.6,0,2,0.8,5
2458,2013,6,11,9,61,119,3,67,700,34,23.4,1001,16,0,0,1.4,5
2459,2013,6,11,10,48,98,3,62,700,70,25.3,1000.7,14.4,0,10,0.7,5
2460,2013,6,11,11,39,99,3,51,700,106,26.9,1000.2,13.3,0,9,1.7,5
2461,2013,6,11,12,3,3,5,46,600,131,25.7,999.5,16,0,9,2,5
2462,2013,6,11,13,90,235,4,59,700,151,25.2,998.7,14.3,0,8,1.6,5
2463,2013,6,11,14,34,126,3,52,700,180,23.5,998.7,15.8,0.4,11,2.4,5
2464,2013,6,11,15,60,86,3,30,600,174,25.1,998.8,15.7,0,0,3.1,5
2465,2013,6,11,16,42,66,3,36,600,143,24.3,998.2,15.2,0,8,1.9,5
2466,2013,6,11,17,19,33,3,38,700,140,23.9,998.3,12.2,0,13,1.2,5
2467,2013,6,11,18,3,33,3,33,500,136,23.4,998.7,11.4,0,12,0,5
2468,2013,6,11,19,16,16,3,43,500,108,22,999.4,9.5,0,11,0.2,5
2469,2013,6,11,20,15,24,3,48,500,82,20.6,1000.6,12,0,11,0,5
2470,2013,6,11,21,60,131,3,66,800,62,20.7,1001.5,12.9,0,4,0.7,5
2471,2013,6,11,22,37,126,3,81,900,59,19.5,1002.3,13,0,0,1.7,5
2472,2013,6,11,23,35,95,3,68,900,68,18.7,1002,12.4,0,15,0.7,5
2473,2013,6,12,0,6,95,3,45,700,70,17.8,1001.8,12.3,0,15,1,5
2474,2013,6,12,1,12,36,3,32,700,76,17.6,1001,11.8,0,15,1.5,5
2475,2013,6,12,2,3,7,3,34,700,70,16.7,1000.8,12.2,0,15,0.8,5
2476,2013,6,12,3,23,46,3,34,800,64,17.1,1000.5,12.4,0,15,1,5
2477,2013,6,12,4,44,67,6,47,1000,47,15.8,1000.5,12.9,0,15,0.1,5
2478,2013,6,12,5,42,68,9,64,1200,30,15.6,1000.8,13.1,0,3,0.1,5
2479,2013,6,12,6,48,86,8,65,1300,25,17.8,1001.3,14.1,0,0,0.4,5
2480,2013,6,12,7,48,90,8,70,1300,22,20.4,1001.4,14.3,0,0,0.7,5
2481,2013,6,12,8,28,65,9,65,1300,40,22.1,1001.2,13.2,0,11,1.1,5
2482,2013,6,12,9,18,44,12,39,1000,86,23.3,1000.9,12.3,0,12,1.9,5
2483,2013,6,12,10,3,18,14,24,900,120,24.3,1000.6,14.1,0,9,1.5,5
2484,2013,6,12,11,34,56,15,23,800,128,25.1,1000.2,13.3,0,11,1.2,5
2485,2013,6,12,12,38,68,16,23,800,147,25.6,999.7,13.8,0,12,1.7,5
2486,2013,6,12,13,28,98,15,23,800,157,26.1,999.1,14.2,0,8,2.4,5
2487,2013,6,12,14,58,65,14,23,800,164,27.1,998.7,14.5,0,10,1.6,5
2488,2013,6,12,15,52,61,17,23,900,178,27,998.4,14.1,0,9,1.5,5
2489,2013,6,12,16,57,94,21,25,1100,196,27.2,998.2,13.9,0,8,1.2,5
2490,2013,6,12,17,65,80,18,26,1000,212,26.4,998.3,15.4,0,10,1,5
2491,2013,6,12,18,84,123,17,26,900,213,25.3,998.6,15.3,0,8,0.9,5
2492,2013,6,12,19,78,136,14,28,900,211,24.1,999.2,15.8,0,10,1.4,5
2493,2013,6,12,20,80,150,11,42,1100,190,23,999.9,16.1,0,9,0,5
2494,2013,6,12,21,79,118,10,47,1200,177,21.9,1000.5,16.4,0,4,0.4,5
2495,2013,6,12,22,74,170,9,85,1600,115,21.1,1000.7,16.1,0,3,0.2,5
2496,2013,6,12,23,65,108,12,80,1300,95,20.8,1000.9,14.9,0,9,0.6,5
2497,2013,6,13,0,76,122,20,67,1100,91,19.9,1000.8,15.3,0,0,0.2,5
2498,2013,6,13,1,58,88,17,56,900,100,19.2,1000.4,15.5,0,3,0.7,5
2499,2013,6,13,2,59,103,17,56,700,53,19.1,1000.3,15.2,0,5,0.6,5
2500,2013,6,13,3,60,104,14,52,1400,18.8,18.7,1000.5,15.2,0,3,0.6,5
2501,2013,6,13,4,71,93,13,52,600,60,18.4,1000.9,14.9,0,5,0.7,5
2502,2013,6,13,5,65,94,14,47,900,59,18.7,1001.5,14.2,0,6,1.3,5
2503,2013,6,13,6,50,53,18,44,1100,66,20.4,1001.7,14.3,0,4,0.8,5
2504,2013,6,13,7,63,94,25,54,1300,60,21.8,1001.8,14.7,0,0,1.2,5
2505,2013,6,13,8,60,115,34,57,1500,68,23.3,1001.9,15.4,0,0,1.3,5
2506,2013,6,13,9,81,135,40,48,1500,91,24.5,1001.8,15.7,0,15,0.7,5
2507,2013,6,13,10,75,144,41,58,1899,96,25.5,1002.1,15.5,0,3,0.8,5
2508,2013,6,13,11,94,166,50,56,1700,123,27.1,1001.5,16.4,0,9,1.2,5
2509,2013,6,13,12,88,166,51,64,1800,144,28.5,1001.2,16.1,0,11,2.1,5
2510,2013,6,13,13,109,191,47,67,1899,170,29.1,1000.4,16,0,12,1.3,5
2511,2013,6,13,14,104,208,41,54,1800,216,30,999.9,16.8,0,8,2.1,5
2512,2013,6,13,15,90,159,35,42,1600,244,29.5,999.6,16.7,0,8,1.7,5
2513,2013,6,13,16,106,195,30,40,1399,251,30,998.9,14.9,0,12,1.2,5
2514,2013,6,13,17,3,46,28,36,1300,241,29.5,998.6,14.9,0,12,1.4,5
2515,2013,6,13,18,69,138,24,36,1200,244,28.3,998.9,15.6,0,13,0.5,5
2516,2013,6,13,19,97,157,22,47,1200,227,26.5,999.3,16.4,0,12,0,5
2517,2013,6,13,20,114,202,18,69,1399,187,24.7,1000,17.4,0,13,0.8,5
2518,2013,6,13,21,128,259,16,98,1600,139,23.6,1000.6,17.1,0,13,0.5,5
2519,2013,6,13,22,118,253,13,115,1600,96,24.4,1000.6,13,0,12,0.7,5
2520,2013,6,13,23,56,253,20,78,1200,121,23.4,1000.5,12.4,0,10,0.8,5
2521,2013,6,14,0,50,146,19,82,1000,92,22.6,999.9,11.9,0,8,1.2,5
2522,2013,6,14,1,56,85,17,77,900,83,23.4,1000.1,10.1,0,15,0.9,5
2523,2013,6,14,2,71,78,29,67,800,90,22.7,1000.3,9.8,0,15,0.8,5
2524,2013,6,14,3,75,147,34,57,800,90,21.5,1000.4,10.3,0,13,0.7,5
2525,2013,6,14,4,81,152,35,65,800,74,20.7,1001,11.6,0,5,0.4,5
2526,2013,6,14,5,88,174,38,77,900,61,20.7,1001.3,13.9,0,15,0.6,5
2527,2013,6,14,6,92,179,37,86,900,52,21.7,1001.8,13.6,0,13,0.9,5
2528,2013,6,14,7,86,231,34,87,1000,35,23.6,1001.9,12.9,0,15,1,5
2529,2013,6,14,8,104,209,33,92,1000,54,25.2,1001.9,13.4,0,11,1.9,5
2530,2013,6,14,9,97,198,37,76,1100,79,26.6,1001.9,14,0,9,1.4,5
2531,2013,6,14,10,108,199,40,62,1100,118,28,1001.6,15,0,9,1.7,5
2532,2013,6,14,11,118,182,21,52,1100,124,29.1,1001,13.7,0,12,1.7,5
2533,2013,6,14,12,119,248,45,50,1300,209,30,1000.4,14.1,0,10,2.2,5
2534,2013,6,14,13,116,184,52,38,1200,251,30.6,1000,12.5,0,12,2.7,5
2535,2013,6,14,14,91,175,38,34,1000,257,31.1,999.5,12.5,0,12,1.9,5
2536,2013,6,14,15,77,125,28,35,1000,261,30.9,998.9,13.7,0,11,2.1,5
2537,2013,6,14,16,116,210,22,33,900,276,30.7,998,13.9,0,8,1.6,5
2538,2013,6,14,17,117,210,23,33,1000,279,29.9,998,13.6,0,8,1.3,5
2539,2013,6,14,18,106,168,19,44,1100,260,28.8,998.6,14.2,0,11,1.3,5
2540,2013,6,14,19,85,146,14,53,1000,224,27.1,999,13.4,0,11,0.1,5
2541,2013,6,14,20,104,151,13,83,1100,172,25.3,999.4,15,0,10,0.8,5
2542,2013,6,14,21,116,230,13,121,1300,110,25.6,1000.2,14.7,0,2,0.4,5
2543,2013,6,14,22,93,222,16,99,1399,134,24,1000.5,14.4,0,11,0.5,5
2544,2013,6,14,23,95,157,29,64,1300,155,23.7,1000,13.6,0,15,0.7,5
2545,2013,6,15,0,94,162,35,76,1600,126,23.3,999.7,13.2,0,9,0.6,5
2546,2013,6,15,1,86,168,33,79,1700,100,22.5,999.9,14.3,0,2,0.7,5
2547,2013,6,15,2,82,167,29,74,1700,83,21.4,999.6,14.8,0,0,0.2,5
2548,2013,6,15,3,81,158,25,108,1700,46,20.9,1000,14.8,0,3,0.1,5
2549,2013,6,15,4,98,199,22,97,1600,44,19.9,1000.7,14.9,0,3,0,5
2550,2013,6,15,5,93,164,15,99,1500,32,20,1000.8,15.2,0,6,0.6,5
2551,2013,6,15,6,54,127,15,114,1300,17,21.5,1001.1,14.2,0,6,0.2,5
2552,2013,6,15,7,54,123,18,107,1100,22,23.2,1001.3,14.7,0,1,0.9,5
2553,2013,6,15,8,63,144,20,96,1000,32,24.3,1001,14.1,0,4,0.8,5
2554,2013,6,15,9,68,140,24,83,1000,51,25.4,1000.9,14.8,0,4,1.1,5
2555,2013,6,15,10,68,153,27,76,1000,72,25.9,1000.6,15.6,0,1,1,5
2556,2013,6,15,11,74,160,32,82,1100,90,26.7,1000.3,15.7,0,3,0.6,5
2557,2013,6,15,12,89,167,37,78,1300,123,27.8,999.2,15.1,0,11,0.7,5
2558,2013,6,15,13,104,211,40,83,1300,142,29,998.7,15.5,0,8,0.7,5
2559,2013,6,15,14,107,216,39,92,1500,166,30.7,998.2,15.5,0,9,1.4,5
2560,2013,6,15,15,96,208,38,85,1500,214,31.1,997.5,15.9,0,8,0.8,5
2561,2013,6,15,16,121,203,40,58,1300,273,31.1,997.2,15.5,0,12,1.7,5
2562,2013,6,15,17,115,204,37,42,1100,281,30.5,997.5,15.8,0,8,1.7,5
2563,2013,6,15,18,126,220,31,46,1300,268,29.1,997.7,17,0,10,0.6,5
2564,2013,6,15,19,141,252,29,63,1500,237,27.5,997.8,17.7,0,6,0.6,5
2565,2013,6,15,20,157,261,27,85,1600,203,26.2,998.4,18.1,0,3,0,5
2566,2013,6,15,21,207,329,26,103,2000,161,25.9,998.4,19.3,0,3,0,5
2567,2013,6,15,22,182,412,19,107,2100,147,25.7,998.4,17.6,0,3,0.2,5
2568,2013,6,15,23,128,160,23,90,1899,133,25.8,998.1,17.2,0,3,0,5
2569,2013,6,16,0,123,171,28,91,1700,114,24.8,997.7,18,0,3,0,5
2570,2013,6,16,1,112,172,29,102,1700,87,24.1,997.5,17.6,0,0,0.6,5
2571,2013,6,16,2,122,284,24,133,1700,48,23.5,997.1,17.5,0,1,0.6,5
2572,2013,6,16,3,118,190,21,84,1300,78,23.1,997.2,16.6,0,8,0.4,5
2573,2013,6,16,4,120,178,21,75,1200,78,22.8,997.1,16.3,0,7,0.6,5
2574,2013,6,16,5,97,175,21,70,1200,75,22.9,997,16.2,0,4,0.5,5
2575,2013,6,16,6,91,153,22,72,1100,76,23.1,996.9,16.2,0,1,0.7,5
2576,2013,6,16,7,87,150,22,80,1100,76,23.4,996.7,16.4,0,1,0.7,5
2577,2013,6,16,8,99,203,22,86,1100,73,23.2,996.6,17.9,0,4,0.6,5
2578,2013,6,16,9,126,257,18,108,1300,47,23.2,996.2,17.4,0,4,0.6,5
2579,2013,6,16,10,116,262,15,110,1600,35,22.9,996.1,18.7,0,5,0.8,5
2580,2013,6,16,11,125,231,16,110,1700,38,22,995.9,18.2,0,4,0.6,5
2581,2013,6,16,12,116,214,14,102,2000,42,21.7,995.6,19.1,0.2,2,0.6,5
2582,2013,6,16,13,111,253,13,97,2100,41,21.7,994.6,19.1,0.2,3,0.5,5
2583,2013,6,16,14,95,188,7,97,2100,31,22.1,994.6,19.1,0,1,0,5
2584,2013,6,16,15,113,183,7,94,2200,34,22.3,994.4,19.1,0,4,0.6,5
2585,2013,6,16,16,130,196,9,104,2500,28,22.2,994.1,18.8,0,5,0.4,5
2586,2013,6,16,17,136,189,11,107,2700,25,22.2,994.7,19.4,0,4,0.4,5
2587,2013,6,16,18,158,257,12,98,3200,26,22.3,995.1,19.3,0,4,0.6,5
2588,2013,6,16,19,145,260,13,98,3299,19,22.4,995.3,19.4,0,4,0.1,5
2589,2013,6,16,20,144,230,15,98,3399,20,22.7,996.1,19.5,0,4,0.6,5
2590,2013,6,16,21,144,228,20,95,3500,21,22.2,996.1,19.7,0,1,0.8,5
2591,2013,6,16,22,132,244,18,104,3200,9,22.1,995.9,19.6,0,1,0.4,5
2592,2013,6,16,23,146,209,14,80,2899,21,22.1,995.8,19.8,0,4,0.7,5
2593,2013,6,17,0,138,237,12,95,2700,4,21.9,995.8,19.8,0,4,0.8,5
2594,2013,6,17,1,110,210,10,83,2500,9,21.7,995.5,19.3,0,4,0.8,5
2595,2013,6,17,2,64,94,11,62,2000,25,21.7,995.3,19.1,0,4,0.5,5
2596,2013,6,17,3,64,95,35,42,1520,102.9916,21.5,994.9,19.2,0,0,1.2,5
2597,2013,6,17,4,85,99,16,42,1700,32,21.5,995.4,19.6,0,4,0.6,5
2598,2013,6,17,5,86,122,10,62,1700,17,21.6,995.4,19.7,0,0,1.9,5
2599,2013,6,17,6,89,101,8,71,1800,7,22.1,995.3,19.6,0,0,0,5
2600,2013,6,17,7,66,120,7,78,1899,8,24.3,995.1,18.7,0,0,1.6,5
2601,2013,6,17,8,17,120,6,59,1500,35,24.6,995.4,18.5,0,0,1.3,5
2602,2013,6,17,9,15,15,7,61,1100,46,26.6,995.2,17.4,0,1,1.7,5
2603,2013,6,17,10,3,6,8,64,1100,56,27.7,994.7,16.6,0,4,0.7,5
2604,2013,6,17,11,3,6,7,44,600,90,28.4,994.9,15,0,0,0.8,5
2605,2013,6,17,12,3,6,5,26,100,31,30.1,994,17.2,0,0,1.2,5
2606,2013,6,17,13,5.8,6,17,21,300,33,30.6,993.8,13.4,0,3,0.6,5
2607,2013,6,17,14,3,6,4,21,500,145,31,993.1,12.8,0,7,0.8,5
2608,2013,6,17,15,3,19,3,22,500,166,31.1,992.3,13.4,0,10,1.8,5
2609,2013,6,17,16,26,44,4,31,600,195,30.7,992.1,13.9,0,2,0.8,5
2610,2013,6,17,17,3,28,4,28,600,197,29.8,992.1,12.2,0,12,0.7,5
2611,2013,6,17,18,26,42,4,28,500,185,28.4,992.3,15.7,0,11,1.2,5
2612,2013,6,17,19,40,121,4,43,700,185,27.3,992.6,17.5,0,12,1.2,5
2613,2013,6,17,20,40,121,4,43,700,185,26.5,992.7,17.8,0,15,1,5
